,_Index,Chapter,Content,Word_Count,Text_Length,Location,LocationType,Time,Event,ESummary,EImportance,CTag,CText,Character,ERole,reduce_distance,reduce_distance_stack,x_reduce,y_reduce,cluster
47,47,2,"“Well, perhaps not,” said Alice in a soothing tone: “don’t be angry about it. And yet I wish I could show you our cat Dinah: I think you’d take a fancy to cats if you could only see her. She is such a dear quiet thing,” Alice went on, half to herself, as she swam lazily about in the pool, “and she sits purring so nicely by the fire, licking her paws and washing her face—and she is such a nice soft thing to nurse—and she’s such a capital one for catching mice—oh, I beg your pardon!” cried Alice again, for this time the Mouse was bristling all over, and she felt certain it must be really offended. “We won’t talk about her any more if you’d rather not.”",129,658,castle,EXT,day,Conversation about Cats,"Alice inadvertently offends the Mouse by mentioning cats, illustrating the theme of misunderstanding and mistaken perceptions in her interactions within Wonderland.",5.0,,,,Turning Point,0.010038325563073158,3.519316902384162,0.29434574,0.1887025,2
48,48,2,"“We indeed!” cried the Mouse, who was trembling down to the end of his tail. “As if _I_ would talk on such a subject! Our family always _hated_ cats: nasty, low, vulgar things! Don’t let me hear the name again!”",40,211,castle,EXT,day,Conversation about Cats,"Alice inadvertently offends the Mouse by mentioning cats, illustrating the theme of misunderstanding and mistaken perceptions in her interactions within Wonderland.",5.0,,,,Turning Point,0.05898863449692726,3.578305536881089,0.24865946,0.22601768,2
49,49,2,"“I won’t indeed!” said Alice, in a great hurry to change the subject of conversation. “Are you—are you fond—of—of dogs?” The Mouse did not answer, so Alice went on eagerly: “There is such a nice little dog near our house I should like to show you! A little bright-eyed terrier, you know, with oh, such long curly brown hair! And it’ll fetch things when you throw them, and it’ll sit up and beg for its dinner, and all sorts of things—I can’t remember half of them—and it belongs to a farmer, you know, and he says it’s so useful, it’s worth a hundred pounds! He says it kills all the rats and—oh dear!” cried Alice in a sorrowful tone, “I’m afraid I’ve offended it again!” For the Mouse was swimming away from her as hard as it could go, and making quite a commotion in the pool as it went.",150,790,castle,EXT,day,Conversation about Cats,"Alice inadvertently offends the Mouse by mentioning cats, illustrating the theme of misunderstanding and mistaken perceptions in her interactions within Wonderland.",5.0,Statement,Alice eagerly talks about a dog to change the subject but worries about offending the Mouse again.,Alice,Turning Point,0.05381695553660393,3.632122492417693,0.28791267,0.18920124,2
50,50,2,"So she called softly after it, “Mouse dear! Do come back again, and we won’t talk about cats or dogs either, if you don’t like them!” When the Mouse heard this, it turned round and swam slowly back to her: its face was quite pale (with passion, Alice thought), and it said in a low trembling voice, “Let us get to the shore, and then I’ll tell you my history, and you’ll understand why it is I hate cats and dogs.”",81,414,castle,EXT,day,The Mouse proposes to tell his story,"The Mouse suggests they reach the shore before sharing his history, confirming the need for a deeper connection and understanding amidst the chaotic swimming party.",6.0,Statement,The Mouse requests to get to the shore before sharing its history and reasons for hating cats and dogs.,Mouse,Resolution,0.02402220293879509,3.6561446953564882,0.27467713,0.20924835,2
51,51,2,"It was high time to go, for the pool was getting quite crowded with the birds and animals that had fallen into it: there were a Duck and a Dodo, a Lory and an Eaglet, and several other curious creatures. Alice led the way, and the whole party swam to the shore.",52,261,castle,EXT,day,The Mouse proposes to tell his story,"The Mouse suggests they reach the shore before sharing his history, confirming the need for a deeper connection and understanding amidst the chaotic swimming party.",6.0,Action,Alice leads a group of animals and birds to swim to the shore.,Alice,Resolution,0.033272769302129745,3.689417464658618,0.2578168,0.23793295,2
52,52,3,CHAPTER III. A Caucus-Race and a Long Tale,8,42,,,,,,,,,,,0.04893633723258972,3.7383538018912077,0.21763548,0.2658655,2
53,53,3,"They were indeed a queer-looking party that assembled on the bank—the birds with draggled feathers, the animals with their fur clinging close to them, and all dripping wet, cross, and uncomfortable.",31,198,bank,EXT,day,The Wet Gathering,"A motley group of birds and animals assembles on the bank, all wet and uncomfortable after a recent event. They begin discussing how to get dry, which leads to Alice engaging with them as if she has known them for ages.",5.0,,,,Setup,0.08072805404663086,3.8190818559378386,0.27986816,0.21444456,2
54,54,3,"The first question of course was, how to get dry again: they had a consultation about this, and after a few minutes it seemed quite natural to Alice to find herself talking familiarly with them, as if she had known them all her life. Indeed, she had quite a long argument with the Lory, who at last turned sulky, and would only say, “I am older than you, and must know better;” and this Alice would not allow without knowing how old it was, and, as the Lory positively refused to tell its age, there was no more to be said.",101,523,bank,EXT,day,Alice's Familiarity with the Group,"Alice finds herself conversing confidently with the group, leading to a humorous argument with the Lory about age and knowledge, showcasing her growing comfort in this strange environment.",6.0,Action,Alice finds herself talking familiarly with the birds and animals.,Alice,Setup,0.10082189738750458,3.919903753325343,0.37841985,0.19316973,2
55,55,3,"At last the Mouse, who seemed to be a person of authority among them, called out, “Sit down, all of you, and listen to me! _I’ll_ soon make you dry enough!” They all sat down at once, in a large ring, with the Mouse in the middle. Alice kept her eyes anxiously fixed on it, for she felt sure she would catch a bad cold if she did not get dry very soon.",73,352,bank,EXT,day,The Mouse's Leadership,"The Mouse, perceived as an authority figure, suggests a way to dry off by telling a story. This brings the group together in anticipation, indicating a shift from discomfort to engagement.",6.0,Action,The Mouse calls the group to sit down and listen.,Mouse,Inciting Incident,0.012700547464191914,3.932604300789535,0.38901326,0.20017569,2
56,56,3,"“Ahem!” said the Mouse with an important air, “are you all ready? This is the driest thing I know. Silence all round, if you please! ‘William the Conqueror, whose cause was favoured by the pope, was soon submitted to by the English, who wanted leaders, and had been of late much accustomed to usurpation and conquest. Edwin and Morcar, the earls of Mercia and Northumbria—’”",65,374,bank,EXT,day,The Mouse's Leadership,"The Mouse, perceived as an authority figure, suggests a way to dry off by telling a story. This brings the group together in anticipation, indicating a shift from discomfort to engagement.",6.0,Statement,The Mouse begins to read an uninteresting account to the group.,Mouse,Inciting Incident,0.059879712760448456,3.9924840135499835,0.34677228,0.1577342,2
57,57,3,"“Ugh!” said the Lory, with a shiver.",7,36,bank,EXT,day,The Mouse's Boring Tale,"The Mouse starts telling a tedious story about William the Conqueror, which fails to amuse the other creatures, leading to interruptions and side comments from the group.",5.0,Statement,The Lory expresses discomfort at the Mouse's reading.,Lory,,0.09529072791337967,4.087774741463363,0.4286252,0.10894461,2
