,_Index,Chapter,Content,Word_Count,Text_Length,Location,LocationType,Time,Event,ESummary,EImportance,CTag,CText,Character,ERole,reduce_distance,reduce_distance_stack,x_reduce,y_reduce,cluster
45,45,2,"“Perhaps it doesn’t understand English,” thought Alice; “I daresay it’s a French mouse, come over with William the Conqueror.” (For, with all her knowledge of history, Alice had no very clear notion how long ago anything had happened.) So she began again: “Où est ma chatte?” which was the first sentence in her French lesson-book. The Mouse gave a sudden leap out of the water, and seemed to quiver all over with fright. “Oh, I beg your pardon!” cried Alice hastily, afraid that she had hurt the poor animal’s feelings. “I quite forgot you didn’t like cats.”",97,559,castle,EXT,day,Alice accidentally offends the Mouse,"In her attempts to converse and connect with the Mouse, Alice inadvertently offends it by mentioning cats, leading to a humorous misunderstanding and the Mouse swimming away.",6.0,,,,Conflict,0.004022794055621496,0.6677707306552821,-0.040440939493117126,0.038568962338943184,2
46,46,2,"“Not like cats!” cried the Mouse, in a shrill, passionate voice. “Would _you_ like cats if you were me?”",19,104,castle,EXT,day,Alice accidentally offends the Mouse,"In her attempts to converse and connect with the Mouse, Alice inadvertently offends it by mentioning cats, leading to a humorous misunderstanding and the Mouse swimming away.",6.0,Statement,The Mouse expresses its strong dislike for cats.,Mouse,Conflict,0.036800016139827044,0.7045707467951092,-0.060767571158398495,0.0692458140847712,2
47,47,2,"“Well, perhaps not,” said Alice in a soothing tone: “don’t be angry about it. And yet I wish I could show you our cat Dinah: I think you’d take a fancy to cats if you could only see her. She is such a dear quiet thing,” Alice went on, half to herself, as she swam lazily about in the pool, “and she sits purring so nicely by the fire, licking her paws and washing her face—and she is such a nice soft thing to nurse—and she’s such a capital one for catching mice—oh, I beg your pardon!” cried Alice again, for this time the Mouse was bristling all over, and she felt certain it must be really offended. “We won’t talk about her any more if you’d rather not.”",129,658,castle,EXT,day,Conversation about Cats,"Alice inadvertently offends the Mouse by mentioning cats, illustrating the theme of misunderstanding and mistaken perceptions in her interactions within Wonderland.",5.0,,,,Turning Point,0.012543890361923542,0.7171146371570327,-0.06250469266013338,0.05682278730784729,2
48,48,2,"“We indeed!” cried the Mouse, who was trembling down to the end of his tail. “As if _I_ would talk on such a subject! Our family always _hated_ cats: nasty, low, vulgar things! Don’t let me hear the name again!”",40,211,castle,EXT,day,Conversation about Cats,"Alice inadvertently offends the Mouse by mentioning cats, illustrating the theme of misunderstanding and mistaken perceptions in her interactions within Wonderland.",5.0,,,,Turning Point,0.009922609173467286,0.7270372463305,-0.05626652824725489,0.06453922933557442,2
49,49,2,"“I won’t indeed!” said Alice, in a great hurry to change the subject of conversation. “Are you—are you fond—of—of dogs?” The Mouse did not answer, so Alice went on eagerly: “There is such a nice little dog near our house I should like to show you! A little bright-eyed terrier, you know, with oh, such long curly brown hair! And it’ll fetch things when you throw them, and it’ll sit up and beg for its dinner, and all sorts of things—I can’t remember half of them—and it belongs to a farmer, you know, and he says it’s so useful, it’s worth a hundred pounds! He says it kills all the rats and—oh dear!” cried Alice in a sorrowful tone, “I’m afraid I’ve offended it again!” For the Mouse was swimming away from her as hard as it could go, and making quite a commotion in the pool as it went.",150,790,castle,EXT,day,Conversation about Cats,"Alice inadvertently offends the Mouse by mentioning cats, illustrating the theme of misunderstanding and mistaken perceptions in her interactions within Wonderland.",5.0,Statement,Alice eagerly talks about a dog to change the subject but worries about offending the Mouse again.,Alice,Turning Point,0.02637353286329431,0.7534107791937944,-0.0752529598194014,0.04623407563921166,2
50,50,2,"So she called softly after it, “Mouse dear! Do come back again, and we won’t talk about cats or dogs either, if you don’t like them!” When the Mouse heard this, it turned round and swam slowly back to her: its face was quite pale (with passion, Alice thought), and it said in a low trembling voice, “Let us get to the shore, and then I’ll tell you my history, and you’ll understand why it is I hate cats and dogs.”",81,414,castle,EXT,day,The Mouse proposes to tell his story,"The Mouse suggests they reach the shore before sharing his history, confirming the need for a deeper connection and understanding amidst the chaotic swimming party.",6.0,Statement,The Mouse requests to get to the shore before sharing its history and reasons for hating cats and dogs.,Mouse,Resolution,0.014598826078993349,0.7680096052727877,-0.06755583802361582,0.033829236303471,2
51,51,2,"It was high time to go, for the pool was getting quite crowded with the birds and animals that had fallen into it: there were a Duck and a Dodo, a Lory and an Eaglet, and several other curious creatures. Alice led the way, and the whole party swam to the shore.",52,261,castle,EXT,day,The Mouse proposes to tell his story,"The Mouse suggests they reach the shore before sharing his history, confirming the need for a deeper connection and understanding amidst the chaotic swimming party.",6.0,Action,Alice leads a group of animals and birds to swim to the shore.,Alice,Resolution,0.03887697706951342,0.8068865823423012,-0.09327132831953808,0.004672197618038603,2
52,52,3,CHAPTER III. A Caucus-Race and a Long Tale,8,42,,,,,,,,,,,0.026397982353965087,0.8332845646962662,-0.08104923748396044,-0.01872596401844774,2
53,53,3,"They were indeed a queer-looking party that assembled on the bank—the birds with draggled feathers, the animals with their fur clinging close to them, and all dripping wet, cross, and uncomfortable.",31,198,bank,EXT,day,The Wet Gathering,"A motley group of birds and animals assembles on the bank, all wet and uncomfortable after a recent event. They begin discussing how to get dry, which leads to Alice engaging with them as if she has known them for ages.",5.0,,,,Setup,0.038353264336651274,0.8716378290329175,-0.058064553794785256,-0.049429012743055056,2
54,54,3,"The first question of course was, how to get dry again: they had a consultation about this, and after a few minutes it seemed quite natural to Alice to find herself talking familiarly with them, as if she had known them all her life. Indeed, she had quite a long argument with the Lory, who at last turned sulky, and would only say, “I am older than you, and must know better;” and this Alice would not allow without knowing how old it was, and, as the Lory positively refused to tell its age, there was no more to be said.",101,523,bank,EXT,day,Alice's Familiarity with the Group,"Alice finds herself conversing confidently with the group, leading to a humorous argument with the Lory about age and knowledge, showcasing her growing comfort in this strange environment.",6.0,Action,Alice finds herself talking familiarly with the birds and animals.,Alice,Setup,0.028277616018789628,0.8999154450517072,-0.06862239110362764,-0.07566173351437658,2
55,55,3,"At last the Mouse, who seemed to be a person of authority among them, called out, “Sit down, all of you, and listen to me! _I’ll_ soon make you dry enough!” They all sat down at once, in a large ring, with the Mouse in the middle. Alice kept her eyes anxiously fixed on it, for she felt sure she would catch a bad cold if she did not get dry very soon.",73,352,bank,EXT,day,The Mouse's Leadership,"The Mouse, perceived as an authority figure, suggests a way to dry off by telling a story. This brings the group together in anticipation, indicating a shift from discomfort to engagement.",6.0,Action,The Mouse calls the group to sit down and listen.,Mouse,Inciting Incident,0.038044787651194754,0.937960232702902,-0.050269050441433295,-0.10898681046795532,2
